"Longitude","Latitude"
-75.6492560129551,37.5605718736025
-75.6780633763884,37.5611874227082
-75.8835275637665,37.2214318257178
-75.8198732711424,37.1412264374929
-75.9846479851598,37.6407850870912
-75.6291742932176,37.6192207027528
-75.9936636745481,37.6219117857686
-75.6147184154909,37.4396087398448
-76.0106694465007,37.1252122437046
-75.7064889305125,37.1513685451677
-75.9959431870803,37.3831955188287
-75.8669131316062,37.1035795303987
-75.6734375720797,37.1813685644754
-76.0183932767555,37.1830244158722
-75.7045961281065,37.1148450148184
-75.6267954478318,37.1705346311445
-75.6200902714551,37.2999868527486
-75.7869012884948,37.501926357916
-76.0345350148778,37.40123009022
-75.8699224784905,37.1971120627654
-76.0014900111696,37.3098671827763
-75.7518949636435,37.4408346277412
-76.0415656488672,37.3037431884558
-75.8515724519874,37.1606681340297
-75.6603651403633,37.2173794152417
-75.831699026807,37.2149108857891
-75.9290129269206,37.6894148279138
-75.7295894210174,37.2746619913253
-75.684156697915,37.2306637662008
-75.9901996919965,37.4928925460261
-75.775316056813,37.3865525871229
-75.7997089351743,37.285846152474
-75.7865490978217,37.1473265541162
-76.0363665444553,37.2065458681501
-75.7977501285921,37.4952744362946
-75.9723805208607,37.6310112059284
-75.7219222226984,37.2103515361448
-75.8939742340743,37.2920419127501
-75.8723667087678,37.2215152413697
-76.0169005591854,37.1810354667652
-75.7390882592561,37.2682165185618
-76.0477942741489,37.3328368955842
-75.7338238404134,37.5689620254218
-75.7857805317688,37.4714844325687
-75.6979236748082,37.5614006864916
-75.7618597159719,37.279167742123
-76.0010637052095,37.5234500715805
-76.0166124350716,37.53761295501
-75.7479225931838,37.5449816401847
-75.9632433996083,37.6742091899347
-75.8611541779283,37.3443813725685
-75.7112904443345,37.4670184665346
-76.0295906665554,37.6538355811107
-75.6687722169507,37.2685039043007
-76.0050656917392,37.3131838759512
-75.6361471790191,37.3049413148705
-75.6879192998088,37.5133564815354
-75.6287876987796,37.2022963916911
-76.0341425921927,37.6785231670122
-76.0221805424736,37.6135111881629
-75.889448469258,37.2168296866567
-75.6814832113853,37.4155444401888
-75.7436311019803,37.2745832414268
-75.6942287630161,37.1811541183236
-75.7132424440245,37.1548895217594
-75.6017914670213,37.5511928494329
-75.7483467050243,37.4031530282475
-75.7450810420775,37.4235823132352
-75.5997039758235,37.312754526005
-75.8794349481554,37.6623587681388
-75.7052472229585,37.4456138577024
-75.7701405042502,37.416776526293
-75.8508324867925,37.1310262505045
-75.5977403102303,37.6036932579369
-76.0501280398453,37.3000850607356
-75.7759882814396,37.4720709022487
-75.7113072361226,37.1155151107442
-76.0474596437029,37.6527953039764
-75.9132746325478,37.1098405327403
-76.0129716787182,37.5507716757403
-75.9073150641055,37.0920715558966
-75.9323860952042,37.7124573561819
-75.858956101543,37.1638430848891
-75.8159143574006,37.430903131241
-75.7080174164763,37.2054498208531
-75.6627356505325,37.3791832200037
-75.7314472732937,37.1123525706113
-75.8929003627144,37.6446557433239
-75.9288711249533,37.6483265383095
-75.8270313748076,37.3282289002666
-75.6466983955267,37.3778712157926
-75.6757860749762,37.2208966797778
-76.0522827206491,37.5109916466573
-75.6096920920344,37.5243329680736
-75.7835825982295,37.119491839846
-75.75964654046,37.1172936133255
-76.0396834675353,37.4902379028265
-75.8925114379398,37.1527623069432
-75.9880893303551,37.4594816022854
-75.6340924846751,37.1526090038086
-75.6795219332244,37.6004985638286
-75.8706703522884,37.7098030123028
-75.9415866677944,37.6504556430473
-75.8864032025802,37.6984525660685
-75.8852499822721,37.353556536166
-75.6056767792301,37.4456473966561
-75.8337757318452,37.1629171773887
-75.8165614953316,37.2503336511174
-75.8440639416209,37.3551798032108
-75.7305196740414,37.2747965901708
-75.7834123808047,37.7143686648493
-75.8314613649842,37.4326985522815
-75.8783568404906,37.1939174704894
-75.6626723099647,37.2358148330479
-75.9678501277682,37.6969046312161
-75.7288808197253,37.2027768187806
-75.6673045311189,37.3715079457328
-75.7040389749527,37.2278004377512
-75.6080398483605,37.2258352765604
-75.7129146129863,37.259421948668
-75.6626609344581,37.3902914138645
-75.6759554980871,37.2956822013032
-75.7963979622309,37.3948666643991
-76.0198723611886,37.3970255201129
-75.7510513682385,37.2118381014183
-75.744082198038,37.462683583423
-75.7399542864088,37.5681828700507
-75.7905637901652,37.3890234204542
-75.8989753802734,37.6263768202488
-75.9249234853573,37.0843535902751
-75.7339543270704,37.3101157864072
-75.6975695746385,37.1301098064712
-75.9704759375049,37.7162660074388
-76.0342085104047,37.3664479193004
-75.819756163258,37.1461686185889
-75.9019622528554,37.2586419149186
-75.8224538745956,37.3771784371917
-76.0209285965146,37.5735998726437
-75.7354414272411,37.1646270574062
-75.6631032527545,37.5774154489435
-75.7899657112981,37.2413430633894
-75.6135523035409,37.4646176642453
-75.8617668605585,37.2991474366551
-75.9942942163558,37.3260419338891
-75.7418009089115,37.2407513419687
-75.8323162276919,37.1070230497284
-75.7361424813222,37.5096983583344
-75.7872312285437,37.4399398454999
-75.9619793236035,37.7035325383597
-75.705869432971,37.3307648739817
-75.7725142649154,37.3063630104592
-75.7167657710899,37.1262795728092
-75.8458553269682,37.1659794879542
-75.6998706813018,37.3712424778728
-75.8358966448483,37.1367028886526
-75.8909202496177,37.6586025723756
-76.0366788324321,37.2706977915032
-76.0492136507517,37.5393498258381
-75.6306300287372,37.5117760255995
-75.7796978185928,37.2383573775021
-75.6435499779643,37.280473682346
-75.8272276960647,37.1489192824916
-75.9216686465269,37.0988198918419
-76.002347580147,37.2449907389963
-75.744211520008,37.1275815438352
-75.8353957015075,37.3968612293421
-75.7267586691151,37.529507461453
-75.7193980852401,37.2714198664504
-75.9880570302549,37.647184724811
-75.6796844132262,37.4498257258354
-75.9014018153118,37.6757488155191
-75.7198804071658,37.3936699530907
-75.9456687095903,37.1992103615997
-76.0190342217329,37.4495417230051
-75.9200150431425,37.1440066676878
-75.7152682809008,37.4699888000097
-75.6256184761607,37.5092146271207
-75.6424689069924,37.4226131362304
-75.6767276467318,37.2164824533992
-75.7060151617077,37.5161649429055
-75.6433775611807,37.1218606936321
-76.0293209907522,37.7231251152978
-76.0382521764388,37.4060798093174
-75.9803329256415,37.4604126209799
-75.8746448507906,37.6807694731031
-75.7949124821226,37.1196080831326
-76.0404225126776,37.5709815757134
-75.9306781910759,37.1741097826278
-75.8833728607483,37.1665824506878
-75.7362608648774,37.5684814350392
-75.6951288839707,37.312669272402
-75.9458104864311,37.7009845858012
-75.6787089450443,37.6305263039454
-75.7602830959152,37.4554360098982
-75.7355256817106,37.4895703938308
-76.0523286370998,37.3727361218413
-76.0378220573659,37.1303708265529
-75.7988766380791,37.4493935971953
-75.976617780498,37.4605174902402
-75.9374963271349,37.0993977273247
-75.7819407482094,37.2248397473053
-75.8623783866276,37.3551889533479
-75.7553476164506,37.4567338921196
-75.835463437799,37.1848073034151
-75.9618052679395,37.6681938719836
-75.9068909003015,37.1872799554156
-75.7844509301648,37.1975778971171
-75.705150605356,37.342703716423
-75.6192218558009,37.1949616705744
-75.7190160218872,37.2331303415594
-75.8675391287497,37.1870666917828
-75.8098602695675,37.2666826513183
-76.0288517338938,37.3203868936618
-75.701521149023,37.484732532764
-75.6097062813729,37.1045657377878
-76.0442652525941,37.4190620636985
-76.0348618147728,37.6366996769503
-76.0006135170154,37.3166977985527
-76.0400641691462,37.4817729347548
-75.6661482653888,37.5885524361657
-75.6797405357918,37.148312299193
-76.0026924491048,37.6552689959911
-75.7007126467008,37.3819889721246
-75.6387130124476,37.1054833132735
-75.8148429155996,37.725632734464
-76.0293022218935,37.6615368069313
-75.8945101366331,37.6412764444234
-75.9771086172671,37.7071308589326
-75.7678668834759,37.2455487733847
-75.8877135573899,37.2276490759063
-75.6816737730384,37.3419472523134
-75.6885803399961,37.371707669145
-76.038870057767,37.288644609883
-75.6652176832629,37.1957581092533
-75.6240766455319,37.4093950910013
-75.6731050534244,37.1438986591028
-76.029632607374,37.5137037663117
-75.6241433044904,37.4682341799461
-75.9764381116045,37.5656973433545
-75.5981272832745,37.3746161128833
-75.7714939562258,37.4683010121609
-75.7444574899964,37.3921380616333
-75.6270060527313,37.4920347205953
-75.8260231373575,37.3694720686934
-75.6014066106861,37.536449915218
-75.7250221658394,37.5747342195507
-75.9276415644456,37.1318165321001
-75.7675264895769,37.1856224783186
-75.7947957749769,37.1416102104407
-75.7215295414791,37.2910368636889
-75.7210363368443,37.4562890552402
-75.7492838068534,37.4144714791297
-75.8447666652686,37.421125570862
-75.6839523059632,37.1609576838539
-75.8668908039991,37.6746531055037
-76.054897112004,37.3370096664717
-75.7106713678467,37.3747493146992
-75.8321231357607,37.1523654214401
-75.8618177384502,37.3552945611931
-75.6699595876216,37.1916840461743
-75.9149509297427,37.5499483408523
-75.727598555655,37.5409168860167
-75.6005747045999,37.12868858856
-75.846880722303,37.1223920532512
-75.9821140006263,37.7027544695504
-75.9932273201811,37.4135024872607
-75.8389907040366,37.2458583467976
-75.7140649939083,37.4286919742882
-75.6023559766396,37.2986326726749
-75.8379231722185,37.4527380892104
-76.0247771978237,37.6112344853051
-75.6903922206507,37.397517833252
-75.8124216842844,37.2795742191366
-76.0166604687659,37.1359905826691
-76.0541960613444,37.3496272898015
-75.8370995537692,37.2784710771768
-75.7750460445304,37.406667168523
-75.7439205801377,37.1540972365095
-75.6449946162918,37.3434501369533
-75.6484365584254,37.5610383472678
-75.6936147844001,37.4336711854055
-75.9197356871672,37.721666646528
-76.0334402842526,37.1266252389653
-75.5975422363293,37.1505525272862
-76.0002171578311,37.3146019009101
-75.8257405393329,37.2808500152149
-75.6848490646897,37.5872188442772
-75.9108922092748,37.1483723252193
-75.7139669863368,37.3112569208233
-75.8754860179196,37.2651654215917
-75.9244963170818,37.6221040413843
-76.0536636940114,37.6130268150748
-75.7997982776789,37.2344783660562
-75.730731629777,37.3515273690565
-75.8945491247297,37.1267306203995
-75.7075667417931,37.2008350805068
-75.7624049209519,37.1472591538404
-75.7070399269588,37.4108921097438
-75.6627788313103,37.6122834035661
-75.7680180932881,37.1853849793708
-76.0288517670392,37.3494413397996
-75.74658763218,37.4466274859775
-75.6176868300327,37.2528591434952
-75.6097656718626,37.5136895617715
-76.017993239927,37.6335137979572
-75.803671843794,37.2321425910205
-76.0378670101404,37.6824230768097
-76.0483863124245,37.3180064520921
-75.7381757608411,37.2739461858384
-75.6669730517328,37.2034047460746
-75.7754423608394,37.3918643590717
-75.6680550954691,37.33825076533
-75.6938085088743,37.4684796624798
-75.6688386600363,37.1534031981115
-75.8576345223057,37.1123235181501
-76.0482634177783,37.3089912964373
-75.9153884386393,37.0868918537088
-75.6806947904802,37.1921980837713
-75.6681437059947,37.1892660459897
-76.0538634735114,37.4229853439905
-75.6050368615467,37.3510209987026
-75.7362595585203,37.1004147243482
-76.0148352967999,37.6134062755185
-76.0546427857356,37.1519500574564
-75.7734790376064,37.2895267686951
-75.6084938132073,37.2808593492827
-75.8592192787065,37.3934095812102
-75.6038772877972,37.1563311778189
-75.6504837982586,37.3851728376718
-75.6646692199817,37.2924945676626
-75.9395839047247,37.599667049825
-76.0113522065579,37.1284733560706
-75.9071488310803,37.6562251008119
-75.7391393121769,37.3437520319759
-75.9409604534949,37.661167621449
-75.8821481026904,37.2884889612933
-76.041797884037,37.1630194636356
-75.9959444887328,37.7114009070064
-76.0114221432772,37.3482750248062
-75.87650884534,37.2440576893817
-75.659246418552,37.242346424687
-75.9519160947493,37.1133713039043
-76.0340596313567,37.1578885029276
-75.6800126146377,37.1630582870188
-75.9580048118431,37.7276244151148
-75.9443951769846,37.1516328695242
-75.754899587413,37.131755516825
-75.876814260027,37.2736019766664
-75.8722908423337,37.2838400758204
-75.6153322002597,37.42661647382
-75.7234392274112,37.5581302167087
-75.813182955673,37.2433284272791
-75.7236349344088,37.3906570609784
-75.9750462418473,37.6185755725925
-76.051556728599,37.7106922517682
-75.6217989011472,37.2645325382621
-75.9899782486531,37.3853247281103
-75.7870133939876,37.235164893876
-76.0450305705033,37.4753883133708
-75.9053043175883,37.2926630770892
-75.9789991599042,37.6873634692136
-75.8010356155979,37.3315860999184
-75.9792901210516,37.5947094617853
-75.8492623127707,37.6932424491877
-75.6468563976898,37.0860168472544
-75.7181904465754,37.5254629166121
-75.6641116975239,37.5161013107231
-75.7122791666194,37.1606370343793
-75.7659218666695,37.3561363628119
-75.7705455954337,37.264077982582
-75.733785193073,37.2580494708809
-75.7663430778585,37.7103628371908
-75.6080477897881,37.4174523870372
-76.0360316466007,37.6320049472447
-75.6432055702624,37.4638493942263
-75.7676417679413,37.4072493434743
-75.9422298513703,37.0976609429636
-75.7041653110553,37.5508059359554
-75.6920500114771,37.1157589832442
-75.7515475371427,37.0979361171212
-76.0385309787787,37.0829138824348
-75.8906564114705,37.1192424046857
-75.6451130388731,37.4332631557519
-75.9913943401175,37.5016136626526
-75.6010502151429,37.1393459713343
-75.8256505801098,37.2784986422248
-76.0341305962254,37.7008658313562
-75.6896175380925,37.2688710418406
-75.7497602077249,37.5488100982603
-76.0282833963008,37.1558309616861
-75.8438043240612,37.1746604799746
-75.6195420975013,37.3857734575112
-75.8031822294492,37.4645354808234
-75.9410145465988,37.7130586331102
-75.8606564064968,37.6969782452156
-76.0007839212307,37.4870675131769
-75.9732638405112,37.6116692877942
-75.6522231163284,37.700577874694
-75.5968558663087,37.5855631005876
-75.6194379307631,37.3584812070913
-75.8689807485992,37.252279361601
-75.7999339785374,37.4301661684534
-75.6183664096269,37.2868810023729
-75.6685298888949,37.501267657106
-75.6350109859386,37.5652853561031
-75.7413334454339,37.4582126604495
-75.7515002176786,37.1671870630733
-76.0127697231683,37.4071728396089
-75.6806761703482,37.2069028190033
-75.6333902693283,37.2608895989079
-75.6200796628907,37.1851458470401
-75.9267650864365,37.1787072791338
-75.7353789710143,37.5077600007095
-75.7690276537749,37.2703464399157
-75.7817432212077,37.3421519174504
-75.9636985596146,37.5304958381998
-75.8115370953783,37.722339749969
-75.8768536106917,37.6984723344742
-75.7779083409244,37.3164276537919
-75.6806673349566,37.56147443923
-75.7353944989998,37.4938196378532
-75.8707232797428,37.221082146378
-75.8795644209904,37.1318208278832
-75.6600164995642,37.5680057780962
-76.0024445670536,37.6578305235678
-75.7876254917616,37.1773972276609
-75.7148470252328,37.3345625380543
-75.7358053402714,37.2621143868356
-75.6646512112222,37.1478382101046
-75.9856779255864,37.6306127537758
-75.9973951862562,37.551069875127
-76.0429501699651,37.0925128107222
-75.6412903762037,37.1010699038122
-76.0028077090788,37.0915142735
-75.930233905118,37.6334831326002
-76.026945028376,37.1527676056833
-76.0184636211634,37.1663241880599
-75.845320914777,37.0857672777238
-75.6800257076113,37.3889948727856
-75.8479286723444,37.4026691137057
-75.6413003844084,37.1686462535564
-75.8971799131216,37.1422047024208
-76.0408943127516,37.3097877113152
-75.6858510715502,37.5007355771293
-76.0219390585567,37.4932378135904
-75.8305168371922,37.1340020821662
-75.6018887129968,37.4844162223061
-75.6278045859819,37.2297484959495
-75.7042206140738,37.255917657647
-76.0408752212062,37.0848236116484
-76.0145655160005,37.142452719462
-75.6155008879701,37.1059001850067
-75.7360985956162,37.1194571135526
-75.9019448002974,37.4993621152152
-75.8343697770223,37.2343226792041
-75.9394368845999,37.6538186209244
-75.6328168022151,37.1367454465366
-75.7451602534186,37.4445611160633
-75.7922987637265,37.4201751877767
-75.8068227626591,37.3481469275563
-76.0357658545848,37.7043899079556
-76.0072604782817,37.0939182581968
-75.6807724620564,37.0914355080856
-75.6549042128316,37.4051880699915
-75.92315156674,37.2425009392635
-75.9582253152466,37.7240861995033
-75.9637181281332,37.6391899555657
-76.0439308883808,37.412304080958
-75.9635011659431,37.3899161469199
-75.7431222794397,37.2926924821972
-76.0335736106164,37.5999512489384
-75.8490899293464,37.1646641979969
-76.0104077994793,37.5181769351676
-75.9376725940257,37.6191666384306
-75.8222016725207,37.1300800827609
-75.8180699607162,37.2775232230254
-75.718642940835,37.4905014158393
-75.9962067931027,37.5281168064641
-75.8487215010551,37.1952830801753
-75.7208997585945,37.2869547102207
-75.759478964404,37.2911667413456
-75.9626629555989,37.6073164100556
-75.6477930278917,37.190385363154
-75.735375488928,37.1333597623341
-76.0132381075538,37.1375674582083
-76.043685187191,37.5654632422285
-75.9306673224804,37.1060195875024
-76.0378184974414,37.4074649555749
-75.6788405179087,37.1211652982746
-75.7079536900317,37.2897271701351
-75.8340260136245,37.1157038838788
-76.0387775974549,37.2492615904299
-75.7051962917133,37.4350403941675
-75.7935352374056,37.2221812114336
-76.0250846891243,37.5726198060689
-75.997287302527,37.4395457588765
-75.9428575675848,37.0904569426322
