"Longitude","Latitude"
-76.0439988558165,37.0978196589601
-76.0322862230473,37.0981352216483
-76.0215054130913,37.0957479305414
-76.0033638032329,37.0991184843388
-75.9967355584375,37.1007652551532
-75.9419453393861,37.0913423716939
-75.9327430225152,37.0986442017696
-75.9213484063298,37.1003926396017
-75.9045533949975,37.0889726453622
-75.8846507968096,37.0910400189921
-75.8717446629857,37.0970437630214
-75.866806956708,37.0961894118964
-75.8453888207593,37.0945755692573
-75.8294119894523,37.0925678866755
-75.8165751846127,37.0911889107911
-75.8108839093898,37.0901010789573
-75.7867179446756,37.0879194150897
-75.7783591595634,37.0901512056356
-75.759177368038,37.0933194682847
-75.7428407408961,37.0880473633893
-75.7296958782914,37.091989674808
-75.7139755410782,37.1007559548857
-75.6997629013641,37.0894224893102
-75.6888172733227,37.0910753577307
-75.6707888596425,37.0890361410814
-75.66264284547,37.0883215652561
-75.6490278607904,37.0986948911125
-75.6357494646462,37.0982858942984
-75.6199227756332,37.1007810373695
-76.0463851011719,37.1147625920445
-76.0350183160419,37.114635033803
-76.0271973309296,37.112414780076
-76.00800325155,37.110617417265
-75.9907712258368,37.1144058439115
-75.9742976299605,37.112159371035
-75.9588710607919,37.1081177720738
-75.944330392506,37.111784507888
-75.9358874751626,37.1099568011271
-75.9048838057509,37.1125280932706
-75.8906542541544,37.1076932202246
-75.8725168184332,37.1096114338517
-75.8641115593228,37.1021405244147
-75.8432644952695,37.1031753782337
-75.8357783569613,37.1079936893741
-75.8180443776563,37.1109960080808
-75.8096459232363,37.1124875426886
-75.789039236125,37.1119853903544
-75.7786208146174,37.1113004502078
-75.7656320511742,37.1073104127395
-75.7480108525728,37.1114853143104
-75.7373109106894,37.103743660024
-75.7164461626558,37.1059802109189
-75.7043749823815,37.1020723336796
-75.6927319705964,37.1069636390885
-75.6732816829233,37.1145384414843
-75.6660711759374,37.1036831745814
-75.6463037017219,37.1132946531235
-75.6262349962574,37.1025586708401
-75.6226667545427,37.1063867401979
-75.6006098102484,37.1061359028024
-76.0349193267927,37.1187001781257
-76.0262955386542,37.1206599772306
-76.0043337786689,37.1295691355503
-75.9870350547868,37.1217928566934
-75.9474896605537,37.1184771937929
-75.9362761038905,37.1293761281925
-75.9241471535995,37.1208631651082
-75.8818981129115,37.1292871500506
-75.8592841642705,37.1293689526879
-75.8505937163567,37.117851813931
-75.8378098447876,37.1286465078492
-75.8167413755752,37.1224458224564
-75.8000854175816,37.1201102106051
-75.7857225844011,37.1201409309468
-75.769610338729,37.1280332677539
-75.7647803115334,37.1300718837619
-75.7435875145342,37.1287246762098
-75.7372162881305,37.1291313074033
-75.7244657194744,37.1259122950506
-75.702679016542,37.1294716852154
-75.690101102757,37.1190458010446
-75.6699239213181,37.1211344562157
-75.6556408306155,37.1175230080502
-75.6461155680616,37.1280193551276
-75.6287458131821,37.1269189235974
-75.6116087899094,37.1298136632068
-75.6060425880789,37.1217266086575
-76.0514971298837,37.1394429866596
-76.0414954087379,37.1396697893467
-76.0189496911756,37.1374060114198
-76.010766106077,37.1382820299921
-75.985450247582,37.1336206165564
-75.9515389304819,37.1368248923164
-75.9274207513645,37.140166776619
-75.9259083441645,37.1381617241163
-75.9067435336266,37.1377102798512
-75.85538106382,37.1366229389175
-75.8473311474789,37.14145769842
-75.8346528199884,37.1365910278095
-75.8206253950058,37.1386822490614
-75.8012514073472,37.1361027039449
-75.7894567062045,37.1367188654401
-75.7822726227284,37.1377579575324
-75.7649320843214,37.1325807960649
-75.7432477877289,37.1416145774322
-75.7343702865312,37.1386809370594
-75.7125695040008,37.132321509089
-75.6984373928113,37.1330724131453
-75.6938501338098,37.1317414779163
-75.6726432565637,37.1421025316692
-75.6539719403247,37.1335291315646
-75.6500293193063,37.1442153258771
-75.6327614489634,37.1394918512845
-75.6116084637016,37.1357276196985
-75.5959210978684,37.1406164431462
-76.0521241651283,37.1491845046614
-76.0315997098525,37.1454143446163
-76.0278707828778,37.1528510437504
-76.0133494434656,37.1547499209864
-75.9988191343608,37.1577931004699
-75.9457041543918,37.1586676574295
-75.9354278362009,37.1470181775536
-75.9159566375688,37.1540346459202
-75.9124277553707,37.1498807619732
-75.8892596928629,37.1516934580375
-75.8788316595886,37.1530716305711
-75.8580580040915,37.1490051789564
-75.8425488101919,37.1485632703869
-75.8383022408984,37.1586645787773
-75.8194797368492,37.1537318222144
-75.8089652369861,37.1521393232354
-75.7860665756963,37.1549593846439
-75.7708561046661,37.1581077962461
-75.7602014373811,37.1502416464515
-75.7417775224887,37.1490205353703
-75.7281507299319,37.1577547064078
-75.7192829543537,37.1479908889873
-75.707264896393,37.1579776609133
-75.6900293464131,37.1584925501085
-75.6705582332152,37.1577099531959
-75.6558147669519,37.1594275695182
-75.643942421575,37.1452932908151
-75.6273144680433,37.1531390720562
-75.6107783239662,37.1458191557718
-75.5985377207281,37.1550772726878
-76.0447907401505,37.1650705288589
-76.0348609787742,37.159735506347
-76.014028036135,37.1722599047816
-76.0054019999236,37.163009650044
-75.99490771978,37.1687773603885
-75.942099934618,37.1694849128548
-75.9357737948015,37.160291195928
-75.9262323694741,37.1708579369784
-75.9058916792084,37.170601250809
-75.8750906551747,37.1731961031437
-75.8657149098085,37.1708382670001
-75.8437510677774,37.1673250317766
-75.8319228925105,37.1734721034782
-75.812416248048,37.167677415835
-75.7996318835616,37.1698744811298
-75.7928071178529,37.1603255035766
-75.7754059020993,37.1685950826495
-75.7591698012179,37.1646101184884
